client_id,le_id,sub_prof_id,orig_customer_name,customer_name,cust_seg,cust_seg_desc,status_code,onboard_date,client_size,inc_num,mth_end,src,cty
C100470,LE001,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,A,Local Corporate,Active,12-06-2020,Medium,DEFAULT,2011-05-06,SCI,SG
C100471,LE001,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,ME,Medium enterprises,Active,11-11-2015,Small,DEFAULT,2020-06-01,SCI,SG
C100472,LE001,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,A,Local Corporate,Active,22-03-2008,Large,DEFAULT,2017-01-04,SCI,SG
C100473,LE001,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,30,Business Clients,Active,30-09-2012,Small,DEFAULT,2018-12-11,SCI,SG
C100474,LE001,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,MM,Middle market,Active,20-07-2016,Medium,DEFAULT,2022-08-07,SCI,SG
C100475,LE001,SP001,Pacific Exports Pte Ltd,Pacific Exports Pte Ltd,K,Global corporate,Active,19-06-2015,Medium,DEFAULT,2012-09-30,SCI,SG
C100476,LE001,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,50,Private Banking,Active,29-02-2008,Small,DEFAULT,2012-03-04,SCI,SG
C100477,LE001,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,E,Commodity Traders & Agriculture,Active,13-08-2013,Medium,DEFAULT,2023-10-21,SCI,SG
C100478,LE001,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,K,Global corporate,Active,01-08-2008,Large,DEFAULT,2017-05-06,SCI,SG
C100479,LE001,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,50,Private Banking,Active,29-07-2008,Small,DEFAULT,2021-03-05,SCI,SG
C100480,LE001,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,30,Business Clients,Active,03-12-2011,Medium,DEFAULT,2021-02-26,SCI,SG
C100481,LE001,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,A,Local Corporate,Active,04-04-2015,Medium,DEFAULT,2015-05-27,SCI,SG
C100482,LE001,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,A,Local Corporate,Active,03-02-2006,Medium,DEFAULT,2011-02-19,SCI,SG
C100483,LE001,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,ME,Medium enterprises,Active,27-11-2023,Medium,DEFAULT,2020-07-22,SCI,SG
C100484,LE001,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,K,Global corporate,Active,31-05-2007,Medium,DEFAULT,2019-09-01,SCI,SG
C100485,LE001,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,ME,Medium enterprises,Active,26-04-2021,Small,DEFAULT,2018-03-16,SCI,SG
C100486,LE001,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,ME,Medium enterprises,Active,26-12-2013,Medium,DEFAULT,2011-02-24,SCI,SG
C100487,LE001,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,30,Business Clients,Active,23-06-2011,Medium,DEFAULT,2011-08-26,SCI,SG
C100488,LE001,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,K,Global corporate,Active,22-02-2022,Large,DEFAULT,2022-05-02,SCI,SG
C100489,LE001,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,HV,High value small business,Active,24-12-2018,Medium,DEFAULT,2023-09-15,SCI,SG
C100490,LE001,SP001,Pacific Exports Pte Ltd,Pacific Exports Pte Ltd,A,Local Corporate,Active,04-03-2007,Small,DEFAULT,2018-11-01,SCI,SG
C100491,LE001,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,30,Business Clients,Active,09-08-2012,Large,DEFAULT,2022-07-06,SCI,SG
C100492,LE001,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,ME,Medium enterprises,Active,19-06-2009,Medium,DEFAULT,2023-07-07,SCI,SG
C100493,LE001,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,ME,Medium enterprises,Active,07-01-2006,Medium,DEFAULT,2010-11-15,SCI,SG
C100494,LE001,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,A,Local Corporate,Active,13-01-2023,Small,DEFAULT,2020-08-16,SCI,SG
C100495,LE001,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,MM,Middle market,Active,25-07-2016,Medium,DEFAULT,2013-02-19,SCI,SG
C100496,LE001,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,A,Local Corporate,Active,23-02-2012,Medium,DEFAULT,2013-08-24,SCI,SG
C100497,LE001,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,A,Local Corporate,Dormant,01-08-2021,Large,DEFAULT,2016-09-17,SCI,SG
C100498,LE001,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,N,Financial Institution,Active,07-06-2016,Large,DEFAULT,2021-12-09,SCI,SG
C100499,LE001,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,S,Own account,Active,22-09-2011,Medium,DEFAULT,2020-08-26,SCI,SG
C100500,LE001,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,50,Private Banking,Active,06-05-2014,Medium,DEFAULT,2023-02-03,SCI,SG
C100501,LE001,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,MM,Middle market,Active,08-04-2021,Small,DEFAULT,2010-08-07,SCI,SG
C100502,LE001,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,MM,Middle market,Active,15-09-2019,Medium,DEFAULT,2022-12-22,SCI,SG
C100503,LE001,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,ME,Medium enterprises,Active,02-02-2018,Small,DEFAULT,2020-10-10,SCI,SG
C100504,LE001,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,A,Local Corporate,Active,05-03-2021,Medium,DEFAULT,2023-11-25,SCI,SG
C100505,LE001,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,A,Local Corporate,Active,08-04-2020,Small,DEFAULT,2015-06-08,SCI,SG
C100506,LE001,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,S,Own account,Active,17-09-2020,Large,DEFAULT,2012-06-19,SCI,SG
C100507,LE001,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,ME,Medium enterprises,Active,14-01-2012,Small,DEFAULT,2019-05-24,SCI,SG
C100508,LE001,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,50,Private Banking,Active,29-07-2009,Medium,DEFAULT,2019-03-16,SCI,SG
C100509,LE001,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,N,Financial Institution,Active,03-07-2021,Large,DEFAULT,2011-05-26,SCI,SG
C100510,LE001,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,ME,Medium enterprises,Active,31-07-2017,Medium,DEFAULT,2017-04-16,SCI,SG
C100511,LE001,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,NA,Not applicable,Active,15-01-2012,Small,DEFAULT,2013-11-19,SCI,SG
C100512,LE001,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,S,Own account,Active,05-09-2012,Medium,DEFAULT,2022-04-03,SCI,SG
C100513,LE001,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,MM,Middle market,Active,03-03-2021,Small,DEFAULT,2015-12-06,SCI,SG
C100514,LE001,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,A,Local Corporate,Active,13-07-2010,Small,DEFAULT,2016-04-04,SCI,SG
C100515,LE001,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,30,Business Clients,Active,05-09-2011,Medium,DEFAULT,2016-06-25,SCI,SG
C100516,LE001,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,A,Local Corporate,Active,20-12-2015,Large,DEFAULT,2017-02-10,SCI,SG
C100517,LE001,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,30,Business Clients,Active,03-11-2022,Medium,DEFAULT,2016-02-19,SCI,SG
C100518,LE001,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,A,Local Corporate,Active,05-03-2020,Small,DEFAULT,2022-03-08,SCI,SG
C100519,LE001,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,30,Business Clients,Active,07-11-2013,Medium,DEFAULT,2017-09-28,SCI,SG
C100520,LE001,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,K,Global corporate,Active,15-06-2011,Small,DEFAULT,2011-10-10,SCI,SG
C100521,LE001,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,A,Local Corporate,Active,18-09-2019,Medium,DEFAULT,2015-10-02,SCI,SG
C100522,LE001,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,MM,Middle market,Active,28-07-2023,Medium,DEFAULT,2022-01-30,SCI,SG
C100523,LE001,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,A,Local Corporate,Active,13-08-2020,Large,DEFAULT,2016-02-04,SCI,SG
C100524,LE001,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,MM,Middle market,Active,14-08-2021,Large,DEFAULT,2023-03-01,SCI,SG
C100525,LE001,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,MM,Middle market,Active,10-01-2020,Medium,DEFAULT,2021-11-29,SCI,SG
C100526,LE001,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,NA,Not applicable,Active,07-03-2006,Small,DEFAULT,2012-03-31,SCI,SG
C100527,LE001,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,S,Own account,Active,06-08-2015,Medium,DEFAULT,2012-04-03,SCI,SG
C100528,LE001,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,ME,Medium enterprises,Active,06-05-2017,Medium,DEFAULT,2013-07-17,SCI,SG
C100529,LE001,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,HV,High value small business,Active,02-09-2015,Medium,DEFAULT,2020-09-16,SCI,SG
C100530,LE001,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,MM,Middle market,Active,12-06-2011,Small,DEFAULT,2017-03-16,SCI,SG
C100531,LE001,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,ME,Medium enterprises,Active,30-03-2022,Medium,DEFAULT,2012-01-03,SCI,SG
C100532,LE001,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,E,Commodity Traders & Agriculture,Active,21-03-2021,Small,DEFAULT,2010-11-02,SCI,SG
C100533,LE001,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,A,Local Corporate,Active,15-10-2023,Large,DEFAULT,2013-12-11,SCI,SG
C100534,LE001,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,A,Local Corporate,Dormant,27-11-2013,Medium,DEFAULT,2021-02-10,SCI,SG
C100535,LE001,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,A,Local Corporate,Active,30-06-2011,Medium,DEFAULT,2010-11-03,SCI,SG
C100536,LE001,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,30,Business Clients,Active,07-07-2012,Large,DEFAULT,2016-05-20,SCI,SG
C100537,LE001,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,S,Own account,Dormant,09-03-2017,Medium,DEFAULT,2021-10-05,SCI,SG
C100538,LE001,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,A,Local Corporate,Active,05-01-2008,Medium,DEFAULT,2021-04-23,SCI,SG
C100539,LE001,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,A,Local Corporate,Active,21-02-2023,Small,DEFAULT,2012-07-11,SCI,SG
C100540,LE001,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,MM,Middle market,Active,18-04-2015,Large,DEFAULT,2015-10-09,SCI,SG
C100541,LE001,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,E,Commodity Traders & Agriculture,Active,24-07-2012,Small,DEFAULT,2016-08-13,SCI,SG
C100542,LE001,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,S,Own account,Active,30-04-2019,Medium,DEFAULT,2019-02-04,SCI,SG
C100543,LE001,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,K,Global corporate,Active,12-12-2006,Large,DEFAULT,2018-12-28,SCI,SG
C100544,LE001,SP001,Pacific Exports Pte Ltd,Pacific Exports Pte Ltd,S,Own account,Active,26-02-2008,Medium,DEFAULT,2020-09-16,SCI,SG
C100545,LE001,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,S,Own account,Active,25-02-2005,Medium,DEFAULT,2015-11-07,SCI,SG
C100546,LE001,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,K,Global corporate,Active,27-11-2021,Medium,DEFAULT,2015-12-28,SCI,SG
C100547,LE001,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,A,Local Corporate,Active,19-03-2021,Large,DEFAULT,2022-11-07,SCI,SG
C100548,LE001,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,A,Local Corporate,Active,20-04-2010,Large,DEFAULT,2011-05-24,SCI,SG
C100549,LE001,SP001,Pacific Exports Pte Ltd,Pacific Exports Pte Ltd,MM,Middle market,Active,01-08-2008,Medium,DEFAULT,2019-02-04,SCI,SG
C100550,LE001,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,30,Business Clients,Active,30-04-2019,Small,DEFAULT,2016-08-13,SCI,SG
C100551,LE001,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,MM,Middle market,Active,01-12-2009,Small,DEFAULT,2012-12-30,SCI,SG
C100552,LE001,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,S,Own account,Active,09-10-2021,Large,DEFAULT,2023-08-03,SCI,SG
C100553,LE001,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,A,Local Corporate,Active,27-04-2017,Small,DEFAULT,2020-07-24,SCI,SG
C100554,LE001,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,ME,Medium enterprises,Active,05-04-2020,Large,DEFAULT,2023-05-13,SCI,SG
C100555,LE001,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,MM,Middle market,Active,05-11-2016,Medium,DEFAULT,2018-02-11,SCI,SG
C100556,LE001,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,A,Local Corporate,Active,09-07-2007,Medium,DEFAULT,2011-05-21,SCI,SG
C100557,LE001,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,K,Global corporate,Active,12-05-2008,Medium,DEFAULT,2013-09-09,SCI,SG
C100558,LE001,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,30,Business Clients,Active,29-11-2014,Small,DEFAULT,2012-08-10,SCI,SG
C100559,LE001,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,A,Local Corporate,Active,19-12-2015,Large,DEFAULT,2012-01-15,SCI,SG
C100560,LE001,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,MM,Middle market,Active,04-03-2015,Small,DEFAULT,2012-12-16,SCI,SG
C100561,LE001,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,MM,Middle market,Active,18-04-2006,Small,DEFAULT,2022-07-14,SCI,SG
C100562,LE001,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,ME,Medium enterprises,Active,30-11-2011,Medium,DEFAULT,2010-06-28,SCI,SG
C100563,LE001,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,30,Business Clients,Active,25-01-2005,Medium,DEFAULT,2014-11-21,SCI,SG
C100564,LE001,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,A,Local Corporate,Active,23-09-2012,Medium,DEFAULT,2011-06-07,SCI,SG
C100565,LE001,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,ME,Medium enterprises,Active,20-07-2006,Medium,DEFAULT,2020-08-03,SCI,SG
C100566,LE001,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,30,Business Clients,Active,14-01-2009,Medium,DEFAULT,2013-01-14,SCI,SG
C100567,LE001,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,ME,Medium enterprises,Active,31-07-2013,Large,DEFAULT,2020-01-23,SCI,SG
C100568,LE001,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,MM,Middle market,Active,24-04-2020,Medium,DEFAULT,2022-02-04,SCI,SG
C100569,LE001,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,HV,High value small business,Active,19-10-2012,Medium,DEFAULT,2012-08-29,SCI,SG
C100570,LE001,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,MM,Middle market,Dormant,25-10-2013,Medium,DEFAULT,2021-11-11,SCI,SG
C100571,LE001,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,ME,Medium enterprises,Active,30-12-2009,Medium,DEFAULT,2010-01-29,SCI,SG
C100572,LE001,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,A,Local Corporate,Active,16-02-2021,Small,DEFAULT,2022-03-19,SCI,SG
C100573,LE001,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,MM,Middle market,Active,20-06-2023,Medium,DEFAULT,2015-02-25,SCI,SG
C100574,LE001,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,MM,Middle market,Active,24-06-2008,Small,DEFAULT,2016-03-08,SCI,SG
C100575,LE001,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,ME,Medium enterprises,Active,06-04-2021,Small,DEFAULT,2012-07-13,SCI,SG
C100576,LE001,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,ME,Medium enterprises,Active,28-05-2014,Medium,DEFAULT,2023-10-17,SCI,SG
C100577,LE001,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,K,Global corporate,Active,28-04-2018,Small,DEFAULT,2010-10-03,SCI,SG
C100578,LE001,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,50,Private Banking,Active,10-10-2020,Small,DEFAULT,2011-02-03,SCI,SG
C100579,LE001,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,MM,Middle market,Active,09-01-2014,Large,DEFAULT,2019-11-05,SCI,SG
C100580,LE001,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,MM,Middle market,Active,02-12-2021,Large,DEFAULT,2011-04-08,SCI,SG
C100581,LE001,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,A,Local Corporate,Active,28-06-2011,Small,DEFAULT,2015-04-03,SCI,SG
C100582,LE001,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,50,Private Banking,Active,30-04-2022,Small,DEFAULT,2017-03-11,SCI,SG
C100583,LE001,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,MM,Middle market,Active,19-03-2008,Medium,DEFAULT,2021-09-10,SCI,SG
C100584,LE001,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,30,Business Clients,Active,05-03-2011,Medium,DEFAULT,2011-05-15,SCI,SG
C100585,LE001,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,K,Global corporate,Active,01-08-2014,Small,DEFAULT,2022-06-20,SCI,SG
C100586,LE001,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,K,Global corporate,Active,22-09-2012,Medium,DEFAULT,2018-07-20,SCI,SG
C100587,LE001,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,K,Global corporate,Active,27-02-2014,Medium,DEFAULT,2013-05-07,SCI,SG
C100588,LE001,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,MM,Middle market,Active,03-12-2021,Large,DEFAULT,2022-01-24,SCI,SG
C100589,LE001,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,ME,Medium enterprises,Active,21-01-2010,Medium,DEFAULT,2016-09-29,SCI,SG
C100590,LE001,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,S,Own account,Active,18-04-2006,Medium,DEFAULT,2022-08-13,SCI,SG
C100591,LE001,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,K,Global corporate,Active,02-07-2017,Small,DEFAULT,2021-11-20,SCI,SG
C100592,LE001,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,30,Business Clients,Active,20-09-2010,Small,DEFAULT,2014-07-24,SCI,SG
C100593,LE001,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,ME,Medium enterprises,Active,02-02-2015,Large,DEFAULT,2018-04-28,SCI,SG
C100594,LE001,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,A,Local Corporate,Active,09-08-2023,Small,DEFAULT,2014-04-10,SCI,SG
C100595,LE001,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,30,Business Clients,Active,10-02-2020,Medium,DEFAULT,2023-07-27,SCI,SG
C100596,LE001,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,A,Local Corporate,Active,22-03-2009,Medium,DEFAULT,2023-03-07,SCI,SG
C100597,LE001,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,30,Business Clients,Active,20-06-2012,Small,DEFAULT,2016-10-19,SCI,SG
C100598,LE001,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,S,Own account,Active,19-08-2021,Small,DEFAULT,2012-08-19,SCI,SG
C100599,LE001,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,ME,Medium enterprises,Active,08-08-2020,Large,DEFAULT,2023-07-23,SCI,SG
C100600,LE001,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,ME,Medium enterprises,Active,15-05-2010,Large,DEFAULT,2022-05-20,SCI,SG
C100601,LE001,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,30,Business Clients,Active,16-07-2013,Medium,DEFAULT,2020-06-16,SCI,SG
C100602,LE001,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,HV,High value small business,Active,25-01-2013,Small,DEFAULT,2021-07-02,SCI,SG
C100603,LE001,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,ME,Medium enterprises,Active,03-01-2023,Medium,DEFAULT,2020-07-13,SCI,SG
C100604,LE001,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,A,Local Corporate,Active,25-04-2013,Small,DEFAULT,2017-01-07,SCI,SG
C100605,LE001,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,E,Commodity Traders & Agriculture,Active,18-12-2009,Medium,DEFAULT,2013-04-10,SCI,SG
C100606,LE001,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,50,Private Banking,Active,28-12-2017,Small,DEFAULT,2019-05-14,SCI,SG
C100607,LE001,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,ME,Medium enterprises,Active,26-05-2012,Medium,DEFAULT,2015-02-28,SCI,SG
C100608,LE001,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,30,Business Clients,Active,07-07-2010,Medium,DEFAULT,2021-03-14,SCI,SG
C100609,LE001,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,ME,Medium enterprises,Active,06-06-2023,Medium,DEFAULT,2020-12-16,SCI,SG
C100610,LE001,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,S,Own account,Active,08-06-2021,Large,DEFAULT,2017-11-25,SCI,SG
C100611,LE001,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,E,Commodity Traders & Agriculture,Active,05-04-2017,Small,DEFAULT,2020-12-14,SCI,SG
C100612,LE001,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,E,Commodity Traders & Agriculture,Active,28-02-2017,Medium,DEFAULT,2011-04-27,SCI,SG
C100613,LE001,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,A,Local Corporate,Active,01-09-2006,Medium,DEFAULT,2011-02-02,SCI,SG
C100614,LE001,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,S,Own account,Active,11-03-2010,Medium,DEFAULT,2011-07-11,SCI,SG
C100615,LE001,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,N,Financial Institution,Active,05-05-2016,Medium,DEFAULT,2020-03-24,SCI,SG
C100616,LE001,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,A,Local Corporate,Active,22-04-2019,Large,DEFAULT,2023-10-30,SCI,SG
C100617,LE001,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,ME,Medium enterprises,Active,09-05-2005,Medium,DEFAULT,2010-02-24,SCI,SG
C100618,LE001,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,MM,Middle market,Active,15-11-2016,Medium,DEFAULT,2016-02-29,SCI,SG
C100619,LE001,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,S,Own account,Active,29-03-2023,Large,DEFAULT,2019-08-29,SCI,SG
C100620,LE001,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,MM,Middle market,Active,01-03-2007,Small,DEFAULT,2021-10-05,SCI,SG
C100621,LE001,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,MM,Middle market,Active,26-11-2018,Small,DEFAULT,2021-10-22,SCI,SG
C100622,LE001,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,ME,Medium enterprises,Active,30-12-2010,Medium,DEFAULT,2018-11-26,SCI,SG
C100623,LE001,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,30,Business Clients,Active,09-02-2014,Large,DEFAULT,2020-04-18,SCI,SG
C100624,LE001,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,NA,Not applicable,Dormant,25-01-2010,Medium,DEFAULT,2016-09-23,SCI,SG
C100625,LE001,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,MM,Middle market,Active,30-07-2019,Medium,DEFAULT,2010-09-17,SCI,SG
C100626,LE001,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,30,Business Clients,Active,17-06-2013,Large,DEFAULT,2022-05-25,SCI,SG
