le_id,sub_prof_id,limit_id,client_id,limit_class,limit_type,limit_advised_indicator,limit_product_code,limit_product_name,activated_limit_indicator,activated_limit_status,activated_limit_class,activated_limit_type,sanctioned_amount,utilized_amount,available_amount,start_date,maturity_date,mth_end,src,cty
LE001,SP001,30000761,C100029,CO-BORROWER LIMIT,INNER,N,GMGMKTSYND,SYNDICATIONS,Y,Active,CO-BORROWER LIMIT,CONTROL,91524,44595,46929,2024-08-19,2027-03-01,2024-12-31,SCI,SG
LE001,SP001,30000762,C100880,MAIN BORROWER LIMIT,INNER,N,CACOLLCHQP,CHEQUES PURCHASED,N,Inactive,MAIN BORROWER LIMIT,INNER,183874,157597,26277,2017-04-28,2030-07-16,2024-12-31,SCI,SG
LE001,SP001,30000763,C100906,MAIN BORROWER LIMIT,INNER,N,LELOANMORT,COMMERCIAL/ INDUSTRIAL MORTGAGE,N,Inactive,MAIN BORROWER LIMIT,CONTROL,2105544,1497109,608435,2023-07-03,2029-10-11,2024-12-31,SCI,SG
LE001,SP001,30000764,C100680,CO-BORROWER LIMIT,INNER,N,GMGMKT PMLN,LIMIT-PRECIOUS METAL LOANS,Y,Active,CO-BORROWER LIMIT,INNER,147848,118145,29703,2016-08-03,2029-01-14,2024-12-31,SCI,SG
LE001,SP001,30000765,C100825,MAIN BORROWER LIMIT,INNER,Y,TROEXFODP,EXPORT BILLS DISCOUNTING D/P,Y,Active,MAIN BORROWER LIMIT,INNER,513637,228839,284798,2022-01-02,2030-02-27,2024-12-31,SCI,SG
LE001,SP001,30000766,C100057,CO-BORROWER LIMIT,CONTROL,N,TRLIMISTTL,LIMIT-SHORT TERM TRADE LIMIT,N,Inactive,CO-BORROWER LIMIT,INNER,80565,38459,42106,2022-02-03,2028-05-29,2024-12-31,SCI,SG
LE001,SP001,30000767,C100900,MAIN BORROWER LIMIT,INNER,N,TRRFACRECS,RECEIVABLES SERVICES,Y,Active,MAIN BORROWER LIMIT,CONTROL,157158,144604,12554,2018-01-23,2027-01-18,2024-12-31,SCI,SG
LE001,SP001,30000768,C100861,MAIN BORROWER LIMIT,CONTROL,N,LELOANBEFF,PRODUCT LELOANBEFF,N,Inactive,MAIN BORROWER LIMIT,INNER,956274,313984,642290,2016-12-31,2028-11-20,2024-12-31,SCI,SG
LE001,SP001,30000769,C100924,MAIN BORROWER LIMIT,CONTROL,N,LELOANAPP,GUARANTEED INSTALLMENT LOAN,N,Inactive,MAIN BORROWER LIMIT,INNER,86945,76925,10020,2021-12-28,2028-07-16,2024-12-31,SCI,SG
LE001,SP001,30000770,C100092,MAIN BORROWER LIMIT,INNER,Y,TRGTEESG,SHIPPING GUARANTEES,N,Inactive,MAIN BORROWER LIMIT,CONTROL,996942,334440,662502,2016-04-04,2030-06-19,2024-12-31,SCI,SG
LE001,SP001,30000771,C100416,MAIN BORROWER LIMIT,INNER,N,LELOANMILCM,MORTGAGE LOANS-COMMERCIAL,N,Inactive,MAIN BORROWER LIMIT,INNER,330298,235584,94714,2021-02-15,2029-03-22,2024-12-31,SCI,SG
LE001,SP001,30000772,C100897,MAIN BORROWER LIMIT,OUTER,N,LEGINTSBL C,COMMERCIAL STANDBY L/C'S,Y,Active,MAIN BORROWER LIMIT,CONTROL,92737,65500,27237,2018-09-18,2028-09-07,2024-12-31,SCI,SG
LE001,SP001,30000773,C100464,MAIN BORROWER LIMIT,OUTER,N,TRIMPFATR,ACCEPTANCE AGAINST TRUST RECEIPTS,Y,Active,MAIN BORROWER LIMIT,CONTROL,306326,52836,253490,2020-05-12,2027-12-22,2024-12-31,SCI,SG
LE001,SP001,30000774,C100643,CO-BORROWER LIMIT,INNER,N,TRIMPFINFN,IMPORT INVOICE FINANCING,Y,Active,CO-BORROWER LIMIT,CONTROL,430436,397162,33274,2017-07-29,2027-08-01,2024-12-31,SCI,SG
LE001,SP001,30000775,C100867,CO-BORROWER LIMIT,INNER,N,LELOANBILN,BUSINESS INSTALLMENT LOANS,N,Inactive,MAIN BORROWER LIMIT,CONTROL,303097,176923,126174,2021-03-08,2028-06-07,2024-12-31,SCI,SG
LE001,SP001,30000776,C100203,MAIN BORROWER LIMIT,INNER,N,TRLCISOLU,IMPORT LCS - UNSECURED,Y,Active,MAIN BORROWER LIMIT,CONTROL,33852,8532,25320,2024-08-06,2029-12-25,2024-12-31,SCI,SG
LE001,SP001,30000777,C100662,MAIN BORROWER LIMIT,OUTER,N,TROEXFOB,EXPORT BILLS DISCOUNTING,Y,Active,MAIN BORROWER LIMIT,OUTER,78657,7457,71200,2017-12-04,2029-04-04,2024-12-31,SCI,SG
LE001,SP001,30000778,C100614,CO-BORROWER LIMIT,OUTER,Y,SSCUSTLOVR,LIMIT-OVERNIGHT CUSTODY SERVICES,Y,Active,CO-BORROWER LIMIT,OUTER,127068,7967,119101,2018-12-17,2029-04-17,2024-12-31,SCI,SG
LE001,SP001,30000779,C100791,CO-BORROWER LIMIT,CONTROL,N,GMGMKTLAR2,LIMIT-ACR (CAT 2),Y,Active,CO-BORROWER LIMIT,INNER,151080,46708,104372,2019-04-25,2028-12-29,2024-12-31,SCI,SG
LE001,SP001,30000780,C100133,CO-BORROWER LIMIT,OUTER,N,LELOANTLN,TERM LOANS,N,Inactive,CO-BORROWER LIMIT,CONTROL,302752,66734,236018,2022-11-01,2029-02-21,2024-12-31,SCI,SG
LE001,SP001,30000781,C100811,MAIN BORROWER LIMIT,OUTER,Y,LELOANMLRS,MORTGAGE LOANS-RESIDENTIAL,Y,Active,MAIN BORROWER LIMIT,OUTER,194405,74393,120012,2017-03-08,2030-06-25,2024-12-31,SCI,SG
LE001,SP001,30000782,C100469,MAIN BORROWER LIMIT,OUTER,N,CRRISKCOLL,LIMIT-INDIRECT RISK-COLLATERAL,N,Inactive,MAIN BORROWER LIMIT,INNER,42815,28607,14208,2016-11-09,2029-01-01,2024-12-31,SCI,SG
LE001,SP001,30000783,C100725,CO-BORROWER LIMIT,CONTROL,N,SSCUSTLDAY,LIMIT-INTRADAY CUSTODY SERVICES,Y,Active,CO-BORROWER LIMIT,OUTER,238040,83213,154827,2022-03-23,2029-06-29,2024-12-31,SCI,SG
LE001,SP001,30000784,C100930,CO-BORROWER LIMIT,CONTROL,N,TRIMPFOIML,IMPORT LOAN,N,Inactive,CO-BORROWER LIMIT,CONTROL,299714,233437,66277,2024-10-18,2028-04-10,2024-12-31,SCI,SG
LE001,SP001,30000785,C100516,CO-BORROWER LIMIT,INNER,N,TRGTEECUBG,BOND & GUARANTEES,N,Inactive,MAIN BORROWER LIMIT,CONTROL,284870,60231,224639,2022-12-14,2029-09-04,2024-12-31,SCI,SG
LE001,SP001,30000786,C100504,CO-BORROWER LIMIT,INNER,Y,GMGMKTLMSS,LIMIT-MARKETABLE SECURITIES (NON-TM),Y,Active,CO-BORROWER LIMIT,OUTER,479635,136391,343244,2021-05-05,2027-02-06,2024-12-31,SCI,SG
LE001,SP001,30000787,C100130,CO-BORROWER LIMIT,INNER,N,TRIMPFILTR,LOANS AGAINST TRUST RECEIPTS,N,Inactive,CO-BORROWER LIMIT,INNER,374715,225442,149273,2016-04-25,2028-05-01,2024-12-31,SCI,SG
LE001,SP001,30000788,C100529,CO-BORROWER LIMIT,INNER,N,GMGMKTLABS,LIMIT-ASSET BACKED SECURITIES (NON-ALM),Y,Active,CO-BORROWER LIMIT,OUTER,257604,141709,115895,2017-06-26,2030-06-03,2024-12-31,SCI,SG
LE001,SP001,30000789,C100817,CO-BORROWER LIMIT,OUTER,Y,TRECBCNBCND,CREDIT BILLS NEGOTIATED - DISCREPANT,Y,Active,CO-BORROWER LIMIT,INNER,151726,29920,121806,2019-08-14,2029-04-19,2024-12-31,SCI,SG
LE001,SP001,30000790,C100118,CO-BORROWER LIMIT,OUTER,N,LEODREOD,OVERDRAFT,N,Inactive,CO-BORROWER LIMIT,INNER,30916,15262,15654,2016-10-13,2027-09-07,2024-12-31,SCI,SG
LE001,SP001,30000791,C100126,CO-BORROWER LIMIT,OUTER,Y,GMGMKTLAAR,LIMIT-ACR (CAT 3),Y,Active,CO-BORROWER LIMIT,CONTROL,250100,127016,123084,2021-10-18,2030-01-04,2024-12-31,SCI,SG
LE001,SP001,30000792,C100912,MAIN BORROWER LIMIT,CONTROL,N,TRGTEEIOFG,SILENT PAYMENT GTEE - OIF,Y,Active,MAIN BORROWER LIMIT,OUTER,200323,85092,115231,2023-12-30,2028-03-26,2024-12-31,SCI,SG
LE001,SP001,30000793,C100786,CO-BORROWER LIMIT,CONTROL,Y,LELOANSTLN,SHORT TERM LOANS,Y,Active,CO-BORROWER LIMIT,CONTROL,213539,34121,179418,2020-08-31,2030-03-01,2024-12-31,SCI,SG
LE001,SP001,30000794,C100951,MAIN BORROWER LIMIT,INNER,Y,LEODREAYE,LIMIT-INTRADAY OVERDRAFT,Y,Active,MAIN BORROWER LIMIT,CONTROL,45399,21876,23523,2017-10-23,2028-05-12,2024-12-31,SCI,SG
LE001,SP001,30000795,C100608,MAIN BORROWER LIMIT,INNER,N,GMGMKTLRBR,LIMIT-REPOS ACR (CAT 2),N,Inactive,MAIN BORROWER LIMIT,INNER,55212,49838,5374,2016-08-15,2030-01-16,2024-12-31,SCI,SG
LE001,SP001,30000796,C100132,MAIN BORROWER LIMIT,OUTER,N,CRRISKSRWR,LIMIT-RECEIVABLE SERVICES WITHOUT RECOURSE,Y,Active,MAIN BORROWER LIMIT,CONTROL,466565,53025,413540,2018-02-07,2028-12-28,2024-12-31,SCI,SG
LE001,SP001,30000797,C100094,CO-BORROWER LIMIT,INNER,Y,TRSCFIVEPR,VENDOR PREPAY FINANCING,N,Inactive,CO-BORROWER LIMIT,OUTER,156442,10710,145732,2022-07-10,2027-10-07,2024-12-31,SCI,SG
LE001,SP001,30000798,C100397,CO-BORROWER LIMIT,INNER,N,GMGMKTLMSS,LIMIT-MARKETABLE SECURITIES (TM - LIQUIDITY),N,Inactive,CO-BORROWER LIMIT,INNER,321740,248058,73682,2016-08-08,2028-08-04,2024-12-31,SCI,SG
LE001,SP001,30000799,C100925,MAIN BORROWER LIMIT,INNER,N,TROEXFINN,EXPORT INVOICE FINANCING,N,Inactive,MAIN BORROWER LIMIT,INNER,167429,75493,91936,2020-07-03,2029-07-10,2024-12-31,SCI,SG
LE001,SP001,30000800,C100274,CO-BORROWER LIMIT,OUTER,N,GMGMKTFLPO,LIMIT-FX PRE-SETTLEMENT - OVERALL,N,Inactive,CO-BORROWER LIMIT,INNER,167670,103555,64115,2023-10-25,2027-01-29,2024-12-31,SCI,SG
LE001,SP001,30000801,C100525,CO-BORROWER LIMIT,INNER,N,TRLCISOLIS,IMPORT LCS - SECURED,N,Inactive,CO-BORROWER LIMIT,INNER,415934,218178,197756,2017-08-06,2029-10-17,2024-12-31,SCI,SG
LE001,SP001,30000802,C100085,CO-BORROWER LIMIT,INNER,N,TRGTEEFING,FINANCIAL GUARANTEES / SBLC (TRADE),N,Inactive,CO-BORROWER LIMIT,OUTER,97144,90904,6240,2017-03-08,2028-07-15,2024-12-31,SCI,SG
LE001,SP001,30000803,C100861,MAIN BORROWER LIMIT,CONTROL,N,GMGMKTM SLC,LIMIT-MARKETABLE SECURITIES (TM - CAPITAL),Y,Active,MAIN BORROWER LIMIT,OUTER,179175,91750,87425,2019-02-17,2029-03-27,2024-12-31,SCI,SG
LE001,SP001,30000804,C100422,MAIN BORROWER LIMIT,INNER,N,TRLCISBBLC,BACK-TO-BACK LCS SECURED,Y,Active,MAIN BORROWER LIMIT,INNER,102510,59149,43361,2016-03-27,2029-09-04,2024-12-31,SCI,SG
LE001,SP001,30000805,C100016,MAIN BORROWER LIMIT,CONTROL,N,LELOANRTLN,REVOLVING TERM LOANS,Y,Active,CO-BORROWER LIMIT,OUTER,105398,13170,92228,2016-12-15,2028-07-09,2024-12-31,SCI,SG
LE001,SP001,30000806,C100321,CO-BORROWER LIMIT,CONTROL,N,CRRISKRDWR,LIMIT-RECEIVABLES DISCOUNTING-CAT5,N,Inactive,CO-BORROWER LIMIT,OUTER,119470,28668,90802,2023-12-24,2030-03-29,2024-12-31,SCI,SG
LE001,SP001,30000807,C100265,MAIN BORROWER LIMIT,INNER,N,CRRISKLOIF,LIMIT-OIF (CAT5),Y,Active,MAIN BORROWER LIMIT,CONTROL,203238,97433,105805,2017-02-05,2029-02-14,2024-12-31,SCI,SG
LE001,SP001,30000808,C100889,CO-BORROWER LIMIT,INNER,N,TRLBDCLBD,LOCAL BILLS DISCOUNTED,N,Inactive,CO-BORROWER LIMIT,CONTROL,100836,92449,8387,2017-04-14,2029-01-24,2024-12-31,SCI,SG
LE001,SP001,30000809,C100823,CO-BORROWER LIMIT,OUTER,Y,GMGMKTSYND,SYNDICATIONS,Y,Active,MAIN BORROWER LIMIT,CONTROL,571349,527622,43727,2024-07-22,2028-01-10,2024-12-31,SCI,SG
LE001,SP001,30000810,C100492,MAIN BORROWER LIMIT,CONTROL,Y,CACOLLCHQP,CHEQUES PURCHASED,N,Inactive,MAIN BORROWER LIMIT,CONTROL,66528,14757,51771,2021-06-25,2029-06-14,2024-12-31,SCI,SG
LE001,SP001,30000811,C100151,CO-BORROWER LIMIT,INNER,Y,LELOANMORT,COMMERCIAL/ INDUSTRIAL MORTGAGE,Y,Active,CO-BORROWER LIMIT,INNER,135013,64042,70971,2019-10-25,2030-02-18,2024-12-31,SCI,SG
LE001,SP001,30000812,C100248,MAIN BORROWER LIMIT,INNER,N,GMGMKT PMLN,LIMIT-PRECIOUS METAL LOANS,N,Inactive,MAIN BORROWER LIMIT,OUTER,104848,64729,40119,2016-11-10,2029-04-10,2024-12-31,SCI,SG
LE001,SP001,30000813,C100425,CO-BORROWER LIMIT,CONTROL,N,TROEXFODP,EXPORT BILLS DISCOUNTING D/P,N,Inactive,CO-BORROWER LIMIT,OUTER,691748,338089,353659,2019-05-28,2029-09-24,2024-12-31,SCI,SG
LE001,SP001,30000814,C100605,CO-BORROWER LIMIT,OUTER,N,TRLIMISTTL,LIMIT-SHORT TERM TRADE LIMIT,Y,Active,CO-BORROWER LIMIT,INNER,198105,108547,89558,2021-11-07,2030-06-27,2024-12-31,SCI,SG
LE001,SP001,30000815,C100427,CO-BORROWER LIMIT,OUTER,N,TRRFACRECS,RECEIVABLES SERVICES,N,Inactive,CO-BORROWER LIMIT,CONTROL,456728,202151,254577,2023-01-18,2028-06-19,2024-12-31,SCI,SG
LE001,SP001,30000816,C100743,MAIN BORROWER LIMIT,INNER,N,LELOANBEFF,PRODUCT LELOANBEFF,Y,Active,MAIN BORROWER LIMIT,CONTROL,36843,13088,23755,2018-02-07,2030-07-15,2024-12-31,SCI,SG
LE001,SP001,30000817,C100479,MAIN BORROWER LIMIT,INNER,N,LELOANAPP,GUARANTEED INSTALLMENT LOAN,Y,Active,MAIN BORROWER LIMIT,CONTROL,212575,135463,77112,2020-10-25,2029-07-02,2024-12-31,SCI,SG
LE001,SP001,30000818,C100818,MAIN BORROWER LIMIT,CONTROL,Y,TRGTEESG,SHIPPING GUARANTEES,N,Inactive,CO-BORROWER LIMIT,OUTER,396182,81598,314584,2023-02-07,2030-04-01,2024-12-31,SCI,SG
LE001,SP001,30000819,C100503,MAIN BORROWER LIMIT,INNER,N,LELOANMILCM,MORTGAGE LOANS-COMMERCIAL,Y,Active,MAIN BORROWER LIMIT,CONTROL,176713,16318,160395,2024-08-26,2028-11-11,2024-12-31,SCI,SG
LE001,SP001,30000820,C100902,CO-BORROWER LIMIT,INNER,N,LEGINTSBL C,COMMERCIAL STANDBY L/C'S,Y,Active,CO-BORROWER LIMIT,CONTROL,472352,37208,435144,2024-02-22,2028-09-29,2024-12-31,SCI,SG
LE001,SP001,30000821,C100440,MAIN BORROWER LIMIT,CONTROL,Y,TRIMPFATR,ACCEPTANCE AGAINST TRUST RECEIPTS,Y,Active,MAIN BORROWER LIMIT,INNER,97023,73387,23636,2016-03-24,2027-02-11,2024-12-31,SCI,SG
LE001,SP001,30000822,C100788,CO-BORROWER LIMIT,OUTER,N,TRIMPFINFN,IMPORT INVOICE FINANCING,N,Inactive,CO-BORROWER LIMIT,OUTER,666201,456856,209345,2019-12-12,2029-06-01,2024-12-31,SCI,SG
LE001,SP001,30000823,C100985,MAIN BORROWER LIMIT,OUTER,N,LELOANBILN,BUSINESS INSTALLMENT LOANS,N,Inactive,MAIN BORROWER LIMIT,OUTER,1621558,1283056,338502,2024-05-21,2029-09-11,2024-12-31,SCI,SG
LE001,SP001,30000824,C100107,MAIN BORROWER LIMIT,CONTROL,Y,TRLCISOLU,IMPORT LCS - UNSECURED,Y,Active,MAIN BORROWER LIMIT,CONTROL,113228,35430,77798,2019-11-27,2029-09-09,2024-12-31,SCI,SG
LE001,SP001,30000825,C100510,MAIN BORROWER LIMIT,OUTER,N,TROEXFOB,EXPORT BILLS DISCOUNTING,Y,Active,MAIN BORROWER LIMIT,INNER,104244,96183,8061,2016-03-25,2026-11-21,2024-12-31,SCI,SG
LE001,SP001,30000826,C100251,CO-BORROWER LIMIT,INNER,Y,SSCUSTLOVR,LIMIT-OVERNIGHT CUSTODY SERVICES,Y,Active,CO-BORROWER LIMIT,CONTROL,696194,507776,188418,2020-10-23,2030-05-20,2024-12-31,SCI,SG
LE001,SP001,30000827,C100680,MAIN BORROWER LIMIT,OUTER,N,GMGMKTLAR2,LIMIT-ACR (CAT 2),Y,Active,MAIN BORROWER LIMIT,OUTER,789829,609425,180404,2020-03-21,2029-02-23,2024-12-31,SCI,SG
LE001,SP001,30000828,C100919,CO-BORROWER LIMIT,CONTROL,N,LELOANTLN,TERM LOANS,Y,Active,MAIN BORROWER LIMIT,OUTER,96484,67139,29345,2019-01-20,2027-03-30,2024-12-31,SCI,SG
LE001,SP001,30000829,C100086,CO-BORROWER LIMIT,INNER,N,LELOANMLRS,MORTGAGE LOANS-RESIDENTIAL,N,Inactive,CO-BORROWER LIMIT,INNER,106917,78399,28518,2017-06-14,2030-06-13,2024-12-31,SCI,SG
LE001,SP001,30000830,C100154,MAIN BORROWER LIMIT,CONTROL,N,CRRISKCOLL,LIMIT-INDIRECT RISK-COLLATERAL,N,Inactive,MAIN BORROWER LIMIT,INNER,122788,52476,70312,2017-03-22,2030-10-13,2024-12-31,SCI,SG
LE001,SP001,30000831,C100566,CO-BORROWER LIMIT,CONTROL,N,SSCUSTLDAY,LIMIT-INTRADAY CUSTODY SERVICES,N,Inactive,CO-BORROWER LIMIT,CONTROL,42427,25429,16998,2023-03-18,2030-10-12,2024-12-31,SCI,SG
LE001,SP001,30000832,C100413,CO-BORROWER LIMIT,CONTROL,Y,TRIMPFOIML,IMPORT LOAN,Y,Active,CO-BORROWER LIMIT,CONTROL,64948,29092,35856,2020-12-25,2030-06-28,2024-12-31,SCI,SG
LE001,SP001,30000833,C100414,MAIN BORROWER LIMIT,INNER,Y,TRGTEECUBG,BOND & GUARANTEES,Y,Active,MAIN BORROWER LIMIT,CONTROL,59626,42695,16931,2023-06-11,2029-10-08,2024-12-31,SCI,SG
LE001,SP001,30000834,C100553,CO-BORROWER LIMIT,OUTER,Y,GMGMKTLMSS,LIMIT-MARKETABLE SECURITIES (NON-TM),Y,Active,CO-BORROWER LIMIT,CONTROL,75523,14653,60870,2024-07-17,2029-11-17,2024-12-31,SCI,SG
LE001,SP001,30000835,C100606,CO-BORROWER LIMIT,OUTER,N,TRIMPFILTR,LOANS AGAINST TRUST RECEIPTS,Y,Active,CO-BORROWER LIMIT,CONTROL,157206,23486,133720,2024-03-08,2028-12-10,2024-12-31,SCI,SG
LE001,SP001,30000836,C100265,CO-BORROWER LIMIT,OUTER,Y,GMGMKTLABS,LIMIT-ASSET BACKED SECURITIES (NON-ALM),N,Inactive,CO-BORROWER LIMIT,CONTROL,205708,146705,59003,2019-10-10,2028-10-02,2024-12-31,SCI,SG
LE001,SP001,30000837,C100241,MAIN BORROWER LIMIT,INNER,Y,TRECBCNBCND,CREDIT BILLS NEGOTIATED - DISCREPANT,N,Inactive,MAIN BORROWER LIMIT,CONTROL,767198,502660,264538,2016-11-05,2028-12-20,2024-12-31,SCI,SG
LE001,SP001,30000838,C100532,MAIN BORROWER LIMIT,OUTER,N,LEODREOD,OVERDRAFT,Y,Active,MAIN BORROWER LIMIT,INNER,59972,27519,32453,2023-03-19,2030-11-04,2024-12-31,SCI,SG
LE001,SP001,30000839,C100435,CO-BORROWER LIMIT,OUTER,Y,GMGMKTLAAR,LIMIT-ACR (CAT 3),Y,Active,MAIN BORROWER LIMIT,INNER,435531,52379,383152,2017-04-07,2029-10-20,2024-12-31,SCI,SG
LE001,SP001,30000840,C100412,CO-BORROWER LIMIT,INNER,N,TRGTEEIOFG,SILENT PAYMENT GTEE - OIF,N,Inactive,CO-BORROWER LIMIT,CONTROL,131401,116675,14726,2019-05-14,2029-03-10,2024-12-31,SCI,SG
LE001,SP001,30000841,C100843,MAIN BORROWER LIMIT,OUTER,N,LELOANSTLN,SHORT TERM LOANS,Y,Active,MAIN BORROWER LIMIT,CONTROL,154900,79288,75612,2018-12-03,2027-07-07,2024-12-31,SCI,SG
LE001,SP001,30000842,C100711,MAIN BORROWER LIMIT,INNER,N,LEODREAYE,LIMIT-INTRADAY OVERDRAFT,N,Inactive,MAIN BORROWER LIMIT,INNER,319598,281095,38503,2023-07-11,2030-03-24,2024-12-31,SCI,SG
LE001,SP001,30000843,C100872,CO-BORROWER LIMIT,OUTER,Y,GMGMKTLRBR,LIMIT-REPOS ACR (CAT 2),Y,Active,MAIN BORROWER LIMIT,OUTER,52959,20353,32606,2020-08-28,2028-07-21,2024-12-31,SCI,SG
LE001,SP001,30000844,C100301,CO-BORROWER LIMIT,OUTER,N,CRRISKSRWR,LIMIT-RECEIVABLE SERVICES WITHOUT RECOURSE,Y,Active,CO-BORROWER LIMIT,OUTER,238568,213074,25494,2021-06-08,2028-06-10,2024-12-31,SCI,SG
LE001,SP001,30000845,C100220,MAIN BORROWER LIMIT,CONTROL,N,TRSCFIVEPR,VENDOR PREPAY FINANCING,Y,Active,MAIN BORROWER LIMIT,OUTER,192230,81854,110376,2018-06-06,2028-08-03,2024-12-31,SCI,SG
LE001,SP001,30000846,C100579,CO-BORROWER LIMIT,INNER,N,GMGMKTLMSS,LIMIT-MARKETABLE SECURITIES (TM - LIQUIDITY),Y,Active,CO-BORROWER LIMIT,CONTROL,266319,45148,221171,2023-04-21,2029-09-06,2024-12-31,SCI,SG
LE001,SP001,30000847,C100651,CO-BORROWER LIMIT,INNER,N,TROEXFINN,EXPORT INVOICE FINANCING,Y,Active,CO-BORROWER LIMIT,OUTER,217329,167306,50023,2017-05-28,2030-05-08,2024-12-31,SCI,SG
LE001,SP001,30000848,C100419,CO-BORROWER LIMIT,OUTER,N,GMGMKTFLPO,LIMIT-FX PRE-SETTLEMENT - OVERALL,Y,Active,CO-BORROWER LIMIT,CONTROL,1896081,568137,1327944,2023-11-12,2027-10-13,2024-12-31,SCI,SG
LE001,SP001,30000849,C100724,MAIN BORROWER LIMIT,CONTROL,N,TRLCISOLIS,IMPORT LCS - SECURED,N,Inactive,MAIN BORROWER LIMIT,CONTROL,86013,13882,72131,2018-08-01,2027-05-01,2024-12-31,SCI,SG
LE001,SP001,30000850,C100197,MAIN BORROWER LIMIT,CONTROL,N,TRGTEEFING,FINANCIAL GUARANTEES / SBLC (TRADE),N,Inactive,MAIN BORROWER LIMIT,OUTER,95702,15145,80557,2018-11-22,2027-11-11,2024-12-31,SCI,SG
LE001,SP001,30000851,C100985,MAIN BORROWER LIMIT,INNER,N,GMGMKTM SLC,LIMIT-MARKETABLE SECURITIES (TM - CAPITAL),Y,Active,MAIN BORROWER LIMIT,CONTROL,87278,39258,48020,2018-11-15,2030-04-03,2024-12-31,SCI,SG
LE001,SP001,30000852,C100328,CO-BORROWER LIMIT,CONTROL,Y,TRLCISBBLC,BACK-TO-BACK LCS SECURED,N,Inactive,CO-BORROWER LIMIT,OUTER,93388,39544,53844,2018-12-08,2028-08-18,2024-12-31,SCI,SG
LE001,SP001,30000853,C100391,CO-BORROWER LIMIT,OUTER,Y,LELOANRTLN,REVOLVING TERM LOANS,Y,Active,MAIN BORROWER LIMIT,OUTER,86043,24091,61952,2023-11-07,2027-09-19,2024-12-31,SCI,SG
LE001,SP001,30000854,C100314,CO-BORROWER LIMIT,CONTROL,Y,CRRISKRDWR,LIMIT-RECEIVABLES DISCOUNTING-CAT5,N,Inactive,CO-BORROWER LIMIT,OUTER,534462,369831,164631,2021-07-07,2029-01-14,2024-12-31,SCI,SG
LE001,SP001,30000855,C100101,CO-BORROWER LIMIT,OUTER,N,CRRISKLOIF,LIMIT-OIF (CAT5),Y,Active,CO-BORROWER LIMIT,OUTER,673675,65137,608538,2022-03-03,2030-03-14,2024-12-31,SCI,SG
LE001,SP001,30000856,C100600,MAIN BORROWER LIMIT,INNER,N,TRLBDCLBD,LOCAL BILLS DISCOUNTED,Y,Active,MAIN BORROWER LIMIT,INNER,91973,9617,82356,2019-08-24,2029-12-14,2024-12-31,SCI,SG
LE001,SP001,30000857,C100416,MAIN BORROWER LIMIT,INNER,Y,GMGMKTSYND,SYNDICATIONS,N,Inactive,MAIN BORROWER LIMIT,OUTER,70802,20691,50111,2018-04-14,2030-08-21,2024-12-31,SCI,SG
LE001,SP001,30000858,C100103,MAIN BORROWER LIMIT,CONTROL,N,CACOLLCHQP,CHEQUES PURCHASED,Y,Active,MAIN BORROWER LIMIT,INNER,260775,32731,228044,2017-09-22,2029-08-28,2024-12-31,SCI,SG
LE001,SP001,30000859,C100208,MAIN BORROWER LIMIT,INNER,N,LELOANMORT,COMMERCIAL/ INDUSTRIAL MORTGAGE,Y,Active,MAIN BORROWER LIMIT,INNER,93692,85748,7944,2018-08-19,2029-05-21,2024-12-31,SCI,SG
LE001,SP001,30000860,C100042,MAIN BORROWER LIMIT,INNER,N,GMGMKT PMLN,LIMIT-PRECIOUS METAL LOANS,N,Inactive,MAIN BORROWER LIMIT,OUTER,306487,15474,291013,2019-06-13,2028-05-20,2024-12-31,SCI,SG
LE001,SP001,30000861,C100612,CO-BORROWER LIMIT,CONTROL,N,TROEXFODP,EXPORT BILLS DISCOUNTING D/P,Y,Active,CO-BORROWER LIMIT,CONTROL,199371,160815,38556,2021-09-13,2027-02-09,2024-12-31,SCI,SG
LE001,SP001,30000862,C100165,MAIN BORROWER LIMIT,INNER,Y,TRLIMISTTL,LIMIT-SHORT TERM TRADE LIMIT,N,Inactive,MAIN BORROWER LIMIT,CONTROL,35748,19691,16057,2021-09-21,2029-04-10,2024-12-31,SCI,SG
LE001,SP001,30000863,C100215,CO-BORROWER LIMIT,CONTROL,N,TRRFACRECS,RECEIVABLES SERVICES,N,Inactive,CO-BORROWER LIMIT,CONTROL,764903,349902,415001,2022-02-05,2030-07-26,2024-12-31,SCI,SG
LE001,SP001,30000864,C100329,CO-BORROWER LIMIT,OUTER,N,LELOANBEFF,PRODUCT LELOANBEFF,Y,Active,MAIN BORROWER LIMIT,CONTROL,980558,862922,117636,2018-01-11,2029-07-10,2024-12-31,SCI,SG
LE001,SP001,30000865,C100004,MAIN BORROWER LIMIT,CONTROL,Y,LELOANAPP,GUARANTEED INSTALLMENT LOAN,Y,Active,MAIN BORROWER LIMIT,INNER,88186,64924,23262,2018-10-27,2027-04-23,2024-12-31,SCI,SG
LE001,SP001,30000866,C100806,MAIN BORROWER LIMIT,CONTROL,Y,TRGTEESG,SHIPPING GUARANTEES,N,Inactive,MAIN BORROWER LIMIT,CONTROL,110447,17790,92657,2020-08-20,2030-03-23,2024-12-31,SCI,SG
